mode,result,failure_reason,section,metric_key,metric_label,value,unit,formula,metric_schema_version,metric_description_id,section_readable_ja,metric_readable_ja,metric_category,artifact,phase,action,event,stat
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_36bd60e5_peak_heap,合成開始時 / 旧pool別peak合計,6215000,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v4,memory.memory.md_9b30e3af6e11944d,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_36bd60e5_delta_from_start,合成開始時 / 開始時からの増減,0,B,,2026-08-04-evaluation-v4,memory.memory.md_3d0b931f1733cd53,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_36bd60e5_delta_from_previous,合成開始時 / 直前からの増減,0,B,,2026-08-04-evaluation-v4,memory.memory.md_7483f2569bef8cc5,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,共通 / sampled heap memory,heap_memory_sampling_enabled,同時点ヒープ周期計測の有効化,true,boolean,,2026-08-04-evaluation-v4,memory.boolean.md_5caae8ec2a6fc968,共通 / sampled heap memory,boolean,メモリ,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,共通 / sampled heap memory,heap_memory_sampling_available,同時点ヒープsample取得可否,true,boolean,,2026-08-04-evaluation-v4,memory.boolean.md_4b326cf5e6494506,共通 / sampled heap memory,boolean,メモリ,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,共通 / HPWindow,parse_time,構文解析時間,92,ms,,2026-08-04-evaluation-v4,time.time.md_3c50292d0225e7af,共通処理: GUI/全体計測,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,old_controller_synthesis_time,Old Controller 合成時間,250,ms,,2026-08-04-evaluation-v4,time.time.md_af649482ef225a12,入力準備: 更新コントローラ定義の構築,旧コントローラ / 時間,時間,旧コントローラ,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_current_heap,Old Controller 合成後 / 現在ヒープ,10589752,B,,2026-08-04-evaluation-v4,memory.memory.md_57c67693b257a5eb,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_peak_heap,Old Controller 合成後 / 旧pool別peak合計,11701192,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v4,memory.memory.md_6f16b58d1d193970,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_delta_from_start,Old Controller 合成後 / 開始時からの増減,4374752,B,,2026-08-04-evaluation-v4,memory.memory.md_2e6f380761d9f42d,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_459fabee_delta_from_previous,Old Controller 合成後 / 直前からの増減,4374752,B,,2026-08-04-evaluation-v4,memory.memory.md_9b267796af0e01db,メモリ使用量,旧コントローラ / メモリ,メモリ,旧コントローラ,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,goal_and_controllable_set_time,Goal 定義と controllable action 集合生成時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_1bb44cfa919f431b,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,mapping_component_generation_time,Mapping Environment Component 合成時間,4,ms,,2026-08-04-evaluation-v4,time.time.md_e8c86ad7b1a455a9,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_current_heap,Mapping Environment Component 生成後 / 現在ヒープ,10589752,B,,2026-08-04-evaluation-v4,memory.memory.md_e347a74d2ed39241,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_peak_heap,Mapping Environment Component 生成後 / 旧pool別peak合計,11701192,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v4,memory.memory.md_12b0d1ab07fd7ae4,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_delta_from_start,Mapping Environment Component 生成後 / 開始時からの増減,4374752,B,,2026-08-04-evaluation-v4,memory.memory.md_6ec63c1d4591974e,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_88189484_delta_from_previous,Mapping Environment Component 生成後 / 直前からの増減,0,B,,2026-08-04-evaluation-v4,memory.memory.md_7571f9bf10caf2e9,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,definition_prepare_total_time,compose の全体実行時間,259,ms,,2026-08-04-evaluation-v4,time.time.md_6cb22c5092f9f41e,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_old_env_components,old env component 数,2,個,,2026-08-04-evaluation-v4,metric.value.md_155752b5e62d352d,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_new_env_components,new env component 数,2,個,,2026-08-04-evaluation-v4,metric.value.md_ea49181f77d011ce,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_map_relations,map relation 数,2,個,,2026-08-04-evaluation-v4,metric.value.md_3a1ea892b4c86afb,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_mapping_components,mapping component 数,2,個,,2026-08-04-evaluation-v4,metric.value.md_fe7757d46df45622,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_states,Old Environment Component[0] MISSION / States,5,states,,2026-08-04-evaluation-v4,states.states.md_498f100f09d7cb54,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_transitions,Old Environment Component[0] MISSION / Transitions,15,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_1f0e5a7166aa5513,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_0_count_time,Old Environment Component[0] MISSION / CountTime,0,ms,,2026-08-04-evaluation-v4,time.count_time.md_b7c1e4dd6388cc20,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_states,Old Environment Component[1] BATTERY_COUNTER / States,11,states,,2026-08-04-evaluation-v4,states.states.md_48def9c42111dc5b,入力規模 / Old Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_transitions,Old Environment Component[1] BATTERY_COUNTER / Transitions,72,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_41854e72cce51409,入力規模 / Old Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Old Environment Component,input_old_env_component_1_count_time,Old Environment Component[1] BATTERY_COUNTER / CountTime,0,ms,,2026-08-04-evaluation-v4,time.count_time.md_66bca49dd48fbb29,入力規模 / Old Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_states,New Environment Component[0] NEW_MISSION / States,5,states,,2026-08-04-evaluation-v4,states.states.md_c1732fab7eae45a7,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_transitions,New Environment Component[0] NEW_MISSION / Transitions,16,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_376b5d853b0152dc,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_0_count_time,New Environment Component[0] NEW_MISSION / CountTime,0,ms,,2026-08-04-evaluation-v4,time.count_time.md_f84b118d7d096bb6,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_states,New Environment Component[1] NEW_BATTERY_COUNTER / States,11,states,,2026-08-04-evaluation-v4,states.states.md_77418baa2e6d692e,入力規模 / New Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_transitions,New Environment Component[1] NEW_BATTERY_COUNTER / Transitions,82,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_80b62c143cd2efad,入力規模 / New Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / New Environment Component,input_new_env_component_1_count_time,New Environment Component[1] NEW_BATTERY_COUNTER / CountTime,0,ms,,2026-08-04-evaluation-v4,time.count_time.md_945db3f16f24d73a,入力規模 / New Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_states,Mapping Environment Component[0] MAP_MISSION_NEW_MISSION / States,10,states,,2026-08-04-evaluation-v4,states.states.md_0f4021f0452bd473,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_transitions,Mapping Environment Component[0] MAP_MISSION_NEW_MISSION / Transitions,36,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_23f190b728f25eb3,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_0_count_time,Mapping Environment Component[0] MAP_MISSION_NEW_MISSION / CountTime,0,ms,,2026-08-04-evaluation-v4,time.count_time.md_6046f720e7a44582,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_states,Mapping Environment Component[1] MAP_BATTERY_COUNTER_NEW_BATTERY_COUNTER / States,22,states,,2026-08-04-evaluation-v4,states.states.md_2fa467ebbcf1e7c8,入力規模 / Mapping Environment Component,状態数,状態数,,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_transitions,Mapping Environment Component[1] MAP_BATTERY_COUNTER_NEW_BATTERY_COUNTER / Transitions,165,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_35065def802499de,入力規模 / Mapping Environment Component,遷移数,遷移数,,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / Mapping Environment Component,input_mapping_component_1_count_time,Mapping Environment Component[1] MAP_BATTERY_COUNTER_NEW_BATTERY_COUNTER / CountTime,0,ms,,2026-08-04-evaluation-v4,time.count_time.md_fa30c9ce8ddcfbc5,入力規模 / Mapping Environment Component,評価用カウント時間,時間,,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_old_safety,old safety 数,7,個,,2026-08-04-evaluation-v4,metric.value.md_5aacea74bf763211,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_new_safety,new safety 数,7,個,,2026-08-04-evaluation-v4,metric.value.md_daa9e6e39962c1e6,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_transition_requirements,transition requirement 数,2,個,,2026-08-04-evaluation-v4,transitions.value.md_084b68d16c86231f,入力規模,個,遷移数,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_controllable_actions,controllable action 数,13,個,,2026-08-04-evaluation-v4,metric.value.md_7ed587854f1b2a95,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_states,Old Controller / States,56,states,,2026-08-04-evaluation-v4,states.states.md_3640391701ebcbe6,入力規模: 事前合成されたコントローラ,旧コントローラ / 状態数,状態数,旧コントローラ,,,,状態数
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_transitions,Old Controller / Transitions,111,transitions,,2026-08-04-evaluation-v4,transitions.transitions.md_a328d46132a68d77,入力規模: 事前合成されたコントローラ,旧コントローラ / 遷移数,遷移数,旧コントローラ,,,,遷移数
Stepwise Delayed DUC,SUCCESS,,入力規模 / 事前合成,old_controller_count_time,Old Controller / CountTime,8,ms,,2026-08-04-evaluation-v4,time.count_time.md_631ec53c2ccd3383,入力規模: 事前合成されたコントローラ,旧コントローラ / 評価用カウント時間,時間,旧コントローラ,,,,評価用カウント時間
Stepwise Delayed DUC,SUCCESS,,入力規模,input_total_actions,全 action 数（controllable + uncontrollable）,34,個,,2026-08-04-evaluation-v4,metric.value.md_f5c0a80cba798846,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,入力規模,input_uncontrollable_actions,uncontrollable action 数,21,個,,2026-08-04-evaluation-v4,metric.value.md_dc6a642f55f4c425,入力規模,個,その他,,,,,個
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,input_scale_summary_time,入力規模集計時間,16,ms,,2026-08-04-evaluation-v4,time.time.md_4b5079b996d8d114,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_current_heap,UpdatingControllersDefinition compose 後 / 現在ヒープ,10589752,B,,2026-08-04-evaluation-v4,memory.memory.md_345400ae8915d1eb,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_peak_heap,UpdatingControllersDefinition compose 後 / 旧pool別peak合計,11701192,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v4,memory.memory.md_666e9f637a2ba015,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_delta_from_start,UpdatingControllersDefinition compose 後 / 開始時からの増減,4374752,B,,2026-08-04-evaluation-v4,memory.memory.md_614b3a459a792719,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_e1170e2d_delta_from_previous,UpdatingControllersDefinition compose 後 / 直前からの増減,0,B,,2026-08-04-evaluation-v4,memory.memory.md_14a2eabac578c4fb,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,new_controller_synthesis_time,New Controller 合成時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_05c78435531825c6,入力準備: 更新コントローラ定義の構築,新コントローラ / 時間,時間,新コントローラ,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_3b032819,Old Safety の tester 変換時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_acbe357b1518258b,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_33934240,New Safety の tester 変換時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_12d57d2128099e4b,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,auto_a60cfe26,Transition Requirement の tester 変換時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_44ed95bbfdf87cd3,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,safety_tester_conversion_total_time,Safety の tester 変換全体時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_ab61e7bfe93b5b58,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,UpdatingControllersDefinition,new_safety_fluent_extraction_time,New Safety から Fluent を抽出する時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_f8787af52305b745,入力準備: 更新コントローラ定義の構築,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,共通 / HPWindow,synthesis_problem_preparation_time,合成問題準備時間,291,ms,,2026-08-04-evaluation-v4,time.time.md_f54809d66485acb7,共通処理: GUI/全体計測,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_9960e47_current_heap,構文解析・合成問題準備後 / 現在ヒープ,10589752,B,,2026-08-04-evaluation-v4,memory.memory.md_2f086fe3f7e7dedf,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_9960e47_peak_heap,構文解析・合成問題準備後 / 旧pool別peak合計,11701192,B,各heap MemoryPoolMXBeanが別々の時刻に記録したpeak usedの合計。,2026-08-04-evaluation-v4,memory.memory.md_e66ebc43f60900fc,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_9960e47_delta_from_start,構文解析・合成問題準備後 / 開始時からの増減,4374752,B,,2026-08-04-evaluation-v4,memory.memory.md_c4c8d5ebaa038135,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,メモリ使用量チェックポイント,auto_9960e47_delta_from_previous,構文解析・合成問題準備後 / 直前からの増減,0,B,,2026-08-04-evaluation-v4,memory.memory.md_085426ec0a529f99,メモリ使用量,メモリ,メモリ,,,,,メモリ
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_build_time,cross component 構築時間,0,ms,,2026-08-04-evaluation-v4,time.time.md_5976ca646cd57e71,Stepwise Delayed DUC: requirement 分類統計,時間,時間,,,,,時間
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_incrementalpruning,incrementalPruning 有効,0,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_a08a76261302f045,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_incrementalpruningcleanup,incrementalPruningCleanup 有効,0,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_fd6648b3099c335f,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_safetybackwardpruning,safetyBackwardPruning 有効,1,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_4fcba427bab40116,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_costguidedcrossscheduling,costGuidedCrossScheduling 有効,1,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_0832e162ade292e8,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_indexedhotswapinconnection,indexedHotSwapInConnection 有効,0,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_3f945f0fc39cf905,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 設定,stepwise_delayed_config_gr_1_permissive_strategy,GR(1) permissive strategy 有効,0,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_8da87dc28349dc2f,Stepwise Delayed DUC 設定,boolean,その他,,,,,boolean
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_stage_count,stage 数,2,stages,,2026-08-04-evaluation-v4,metric.stages.md_14dd3d011f99215d,Stepwise Delayed DUC: requirement 分類統計,stages,その他,,,,,stages
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_goal_count,goal 数,16,goals,,2026-08-04-evaluation-v4,metric.goals.md_974ae224c12351f3,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_goal_count,local goal 数,0,goals,,2026-08-04-evaluation-v4,metric.goals.md_a0dc67152119ca23,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_count,cross goal 数,16,goals,,2026-08-04-evaluation-v4,metric.goals.md_0e59399c611bd954,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_ratio_per_mille,cross goal 比率（千分率）,1000,per_mille,,2026-08-04-evaluation-v4,metric.per_mille.md_b6f9928c7c34da7d,Stepwise Delayed DUC: requirement 分類統計,per_mille,その他,,,,,per_mille
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_old_safety_goal_count,local old safety goal 数,0,goals,,2026-08-04-evaluation-v4,metric.goals.md_0ed2b34bf293af46,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_new_safety_goal_count,local new safety goal 数,0,goals,,2026-08-04-evaluation-v4,metric.goals.md_947df443670d24ed,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_local_transition_goal_count,local transition goal 数,0,goals,,2026-08-04-evaluation-v4,transitions.goals.md_12f227ad072b7a6e,Stepwise Delayed DUC: requirement 分類統計,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_old_safety_goal_count,cross old safety goal 数,7,goals,,2026-08-04-evaluation-v4,metric.goals.md_f0a27fc413f4a6bb,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_new_safety_goal_count,cross new safety goal 数,7,goals,,2026-08-04-evaluation-v4,metric.goals.md_9810eb0efb2e8a3e,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_transition_goal_count,cross transition goal 数,2,goals,,2026-08-04-evaluation-v4,transitions.goals.md_0c3f0226796e295e,Stepwise Delayed DUC: requirement 分類統計,goals,遷移数,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_count,cross component 数,1,components,,2026-08-04-evaluation-v4,metric.components.md_0f039f71856df796,Stepwise Delayed DUC: requirement 分類統計,components,その他,,,,,components
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_goal_max_scope_size,cross goal 最大 scope size,2,stages,,2026-08-04-evaluation-v4,metric.max_value.md_c36ecebdcd4f06e0,Stepwise Delayed DUC: requirement 分類統計,最大値,その他,,,,,最大値
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_cross_component_max_scope_size,cross component 最大 scope size,2,stages,,2026-08-04-evaluation-v4,metric.max_value.md_efab1d7f9fb34959,Stepwise Delayed DUC: requirement 分類統計,最大値,その他,,,,,最大値
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_all_stage_cross_goal_count,all-stage cross goal 数,16,goals,,2026-08-04-evaluation-v4,metric.goals.md_3ab07d7b61aab8cb,Stepwise Delayed DUC: requirement 分類統計,goals,その他,,,,,goals
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_all_stage_cross_component_count,all-stage cross component 数,1,components,,2026-08-04-evaluation-v4,metric.components.md_e26b7677c7ed877b,Stepwise Delayed DUC: requirement 分類統計,components,その他,,,,,components
Stepwise Delayed DUC,SUCCESS,,Stepwise Delayed DUC 分類統計,stepwise_delayed_has_all_stage_cross_goal,all-stage cross goal あり,1,boolean,,2026-08-04-evaluation-v4,metric.boolean.md_9951c438167357d5,Stepwise Delayed DUC: requirement 分類統計,boolean,その他,,,,,boolean
